start	end	text
623140	630100	swear there was a brown out from all the simultaneous phone calls that were being
630100	636980	made dispensing the information right so then the next thing there was a viewing
636980	643820	of my father's body at the funeral home and I had elected not to go because you
643820	647060	know I didn't want the focus to be on me I was going to keep it on everybody and
647060	652780	keep it on my father but my best friend Tim from high school was at the viewing
652780	661740	and he calls me up he had only known the new me for a couple days I hadn't even
661740	669460	told him but he knew me really well and he knew I was chickening out and he
669460	674540	called me from the funeral parlor and he said hey I got a lot of people here
674540	681300	they really want to see you I should probably tell you that the people he's
681340	690820	talking about are the football team because I used to be on the football team and so
690820	707100	applause and so Tim says where are you I got a lot of people want to see you I'm
707100	710780	like yeah I don't want to go and you know I want to keep the focus on my dad
710780	715260	I don't want to be he's like yeah yeah whatever either you come down here or
715260	722740	we're gonna come up there what's it gonna be I said I come up here I guess so
722740	729660	before I know it the football team is at my front door and a couple of them have
729660	735500	cases of beer under their arm one case gets tossed in the snowbank to keep it
735500	740220	cold it's just like high school and all of a sudden they're in my living room
740220	747060	and it's this wake instantly and this show of support for me and for the
747060	753620	memory of my father right and they're in my living room this living room I never
753620	760700	even thought I would see again and people were either laughing or crying
760700	766340	mostly laughing and I remember looking around the room and there's there's
766340	773820	Kevin he was one of the co-captains of the football team with me and I look
773820	778580	over there and there's my brothers Mark and Todd and they were you know we were
778580	782220	all very close in age so we had friends in common and they're telling stories
782220	795460	about my dad and there's I look over on the couch and there's Frank probably
795460	800820	should have all you also told you that not only was I on the football team but
800820	812100	I was the quarterback and so I look over on the couch and there's Frank he's
812100	817700	an offensive lineman it's the job of an offensive lineman to protect the
817700	825620	quarterback and Frank is protecting me once again 20 years later under very
825620	834220	different circumstances and he's got his arm around my girlfriend they're laughing
834220	839900	and knocking back cans of cheap beer and that was the moment that I knew things
839900	846020	were gonna be okay somehow and there was one more person there that night and
846020	852260	that was my mom and she told me something that we ended up repeating
852260	859580	quite a bit that weekend through the services she came up and she said you
859580	869020	know dad was always fixing things and it looks like he fixed this too she said
869020	877820	you know even though your father has died you've been reborn thank you very
877820	879980	much
